ImageX,ImageY,Band01,Band02,Band03,Band04,Band05,Band06,Band07,Band08,Band8A,Band09,Band11,Band12
61,61,7,12,18,24,34,51,57,65,69,81,49,67
61,62,8,11,16,22,31,47,53,60,67,71,45,63
61,63,7,13,18,25,35,49,56,63,68,70,45,65
61,64,11,19,27,40,50,59,67,75,82,60,36,78
61,65,6,10,16,23,32,43,49,58,67,74,45,60
61,66,7,12,18,25,34,44,50,58,61,69,43,59
61,67,8,14,19,26,34,46,54,62,66,76,50,62
61,68,7,12,17,24,33,46,52,60,62,77,48,63
61,69,7,12,18,24,34,47,54,62,64,77,49,63
61,70,7,11,16,22,30,41,47,56,59,75,48,56
61,71,7,11,15,22,27,35,41,48,50,65,43,50
61,72,10,16,21,29,36,46,52,59,59,86,57,60
61,73,9,16,24,29,37,54,60,66,65,82,54,66
61,74,10,15,21,27,37,53,61,69,66,87,58,69
61,75,8,13,19,23,33,46,52,60,60,79,52,61
61,76,6,11,17,23,30,37,41,50,51,64,42,51
61,77,6,12,18,25,31,38,42,50,48,63,41,51
61,78,4,9,13,18,22,29,33,40,41,54,35,40
61,79,6,11,16,21,28,37,42,49,52,64,42,52
61,80,6,10,15,20,26,33,38,42,48,54,33,45
61,81,6,12,16,20,27,40,46,51,52,68,48,52
61,82,7,13,18,23,29,36,40,48,49,63,44,48
61,83,8,14,19,25,32,45,52,60,57,76,49,61
61,84,4,10,17,26,33,44,50,59,61,88,59,60
61,85,5,12,19,25,36,54,60,69,67,86,58,68
61,86,4,12,19,28,35,47,53,61,59,83,53,61
61,87,9,16,23,28,34,41,46,46,44,48,42,47
61,88,6,12,20,24,30,39,44,49,48,51,42,48
61,89,2,9,15,23,29,38,43,49,51,62,42,51
61,90,4,11,18,25,32,41,44,51,57,65,44,51
61,91,3,8,13,20,27,38,43,49,51,66,44,51
61,92,3,10,17,22,30,46,54,61,60,70,48,61
61,93,1,7,11,16,25,39,45,52,52,70,44,54
61,94,8,18,25,35,43,54,59,68,67,82,58,67
61,95,2,8,14,18,28,41,45,54,53,65,45,53
61,96,6,11,17,23,31,43,47,54,48,66,49,55
61,97,4,10,17,22,32,48,54,62,60,76,50,61
61,98,4,14,21,26,33,47,53,61,59,78,57,62
61,99,9,15,23,33,41,56,64,68,68,85,61,72
61,100,7,15,24,37,41,48,54,61,61,89,62,63
61,101,8,17,25,37,42,48,52,59,59,89,68,60
61,102,13,21,30,45,54,59,64,71,75,91,67,73
61,103,5,10,17,24,35,49,56,61,63,87,61,64
61,104,11,22,33,50,55,59,64,74,72,104,74,73
61,105,9,16,24,38,43,47,52,60,61,92,68,61
61,106,6,12,20,29,37,48,53,61,61,90,63,62
61,107,8,14,20,30,38,48,53,62,61,90,64,61
61,108,15,23,31,45,48,52,57,63,63,105,78,65
61,109,11,17,25,35,41,44,48,55,55,97,80,57
61,110,12,22,29,42,47,49,53,60,60,102,77,61
61,111,9,17,24,36,40,44,48,55,55,92,71,55
61,112,8,16,23,34,38,42,46,52,53,91,72,53
61,113,13,22,30,41,47,52,56,63,62,97,70,63
61,114,14,23,30,42,44,50,54,61,60,101,77,62
61,115,8,16,23,33,38,41,45,52,52,87,68,52
61,116,5,9,14,21,28,38,44,51,53,84,57,54
61,117,7,14,20,29,37,47,53,60,62,90,61,61
61,118,8,18,25,35,40,44,50,56,58,83,60,57
61,119,7,16,24,32,40,52,57,64,67,84,61,65
61,120,9,21,29,42,48,53,58,66,65,97,70,66
61,121,10,19,27,39,44,51,56,63,65,93,70,64
61,122,12,23,33,49,56,60,66,76,75,108,81,76
61,123,6,12,19,28,36,47,54,61,62,94,62,63
61,124,14,25,35,51,57,63,68,77,77,107,78,78
61,125,7,16,25,37,43,48,52,59,60,96,74,60
62,1,6,7,8,7,12,25,28,29,29,11,6,30
62,2,4,5,6,4,9,19,21,21,25,11,7,23
62,3,2,3,5,3,10,26,30,31,34,14,8,33
62,4,2,3,6,4,11,27,30,32,35,15,8,34
62,5,2,3,5,3,9,23,27,29,30,14,8,30
62,6,7,7,11,11,21,38,45,49,53,36,23,49
62,7,8,17,18,16,25,31,34,39,39,34,26,38
62,8,31,29,37,42,46,50,52,55,58,62,54,54
62,9,81,73,65,56,54,57,56,54,73,20,17,56
62,10,64,65,52,42,48,50,56,56,75,16,16,55
62,11,90,93,95,98,102,105,105,104,115,54,50,108
62,12,41,42,45,40,39,40,42,39,48,24,24,39
62,13,3,3,4,3,8,23,28,31,34,10,6,31
62,14,2,3,5,3,8,23,28,29,30,12,7,30
62,15,27,29,35,38,40,44,47,54,68,78,62,56
62,16,39,44,48,52,55,57,59,59,71,83,82,64
62,17,22,20,20,18,20,21,22,22,36,36,35,23
62,18,8,9,12,16,23,36,42,47,57,59,40,51
62,19,32,36,40,44,46,47,49,53,55,82,81,54
62,20,24,26,29,35,37,38,39,44,45,67,66,44
62,21,20,10,13,14,21,34,38,42,49,46,40,43
62,22,2,4,6,5,11,25,30,30,35,21,13,32
62,23,1,3,4,3,8,21,25,28,29,14,7,27
62,24,0,2,5,4,9,27,33,35,39,15,9,35
62,25,14,19,26,30,32,35,36,40,46,54,54,38
62,26,8,13,13,13,14,33,40,50,57,27,19,44
62,27,0,2,4,3,8,24,29,33,33,11,5,31
62,28,0,2,4,3,9,23,28,30,32,14,8,30
62,29,0,2,4,3,9,26,30,33,33,12,6,32
62,30,0,2,4,4,9,23,27,30,30,17,9,31
62,31,0,2,4,4,10,25,29,32,32,17,9,31
62,32,0,2,5,4,10,27,31,35,35,16,8,34
62,33,0,2,5,5,11,24,28,31,32,19,11,31
62,34,4,6,10,11,15,29,34,36,40,32,20,38
62,35,1,4,6,6,12,26,31,34,33,22,13,34
62,36,6,11,17,25,32,38,43,51,53,62,41,51
62,37,3,6,10,13,20,31,37,39,44,40,26,42
62,38,0,2,4,3,10,25,29,29,34,18,10,33
62,39,0,1,4,3,9,24,28,31,32,12,6,31
62,40,0,2,5,4,9,24,30,34,33,14,8,32
62,41,0,2,6,5,12,24,28,32,33,22,12,33
62,42,0,2,5,5,11,26,29,32,32,18,10,33
62,43,2,6,11,15,21,29,34,38,43,38,24,39
62,44,1,4,7,9,14,27,30,34,35,29,17,34
62,45,1,5,8,9,14,24,28,33,34,28,17,33
62,46,2,3,7,8,14,28,32,35,39,27,18,37
62,47,1,4,6,7,12,27,30,33,33,25,16,36
62,48,0,2,4,3,8,20,24,26,28,15,8,26
62,49,1,3,7,7,12,25,30,34,34,21,14,34
62,50,4,5,8,9,14,25,30,34,44,33,21,36
62,51,2,5,10,11,18,28,32,37,41,37,23,37
62,52,4,7,11,14,22,34,39,46,49,48,29,46
62,53,5,12,18,25,33,45,51,62,60,63,40,62
62,54,5,9,14,21,28,35,40,48,52,60,36,50
62,55,7,11,17,24,32,48,54,62,67,70,44,63
62,56,5,8,12,17,27,40,47,48,58,57,35,54
62,57,7,13,18,26,35,48,55,65,63,79,48,65
62,58,6,10,15,20,29,42,48,55,58,56,39,57
62,59,6,9,14,19,27,34,38,47,51,57,39,45
62,60,6,11,17,25,33,44,51,62,64,75,45,61
62,61,6,11,16,21,32,40,46,54,53,67,40,54
62,62,5,9,14,19,28,42,48,56,63,65,39,59
62,63,6,11,17,22,33,52,59,66,70,68,42,68
62,64,7,11,17,23,33,49,56,65,73,72,44,67
62,65,7,13,18,25,34,50,58,65,71,73,46,66
62,66,6,12,17,25,33,41,46,54,53,62,39,55
62,67,8,14,19,26,35,49,57,64,67,78,49,65
62,68,7,11,16,22,31,46,52,59,61,73,47,59
62,69,8,13,18,24,32,37,42,48,50,73,51,50
62,70,10,16,22,29,31,37,42,48,50,68,51,48
62,71,7,11,16,22,30,42,48,54,56,73,50,57
62,72,6,11,17,18,29,54,64,72,70,69,44,72
62,73,6,10,15,18,29,48,56,62,64,70,44,63
62,74,10,16,22,27,34,43,50,57,57,74,53,57
62,75,16,26,36,53,61,68,74,83,82,92,63,83
62,76,6,11,15,21,28,41,47,56,56,76,50,56
62,77,5,10,15,19,29,47,53,62,60,73,46,61
62,78,12,18,26,33,42,65,71,79,73,76,55,79
62,79,10,16,22,28,36,44,51,58,57,76,53,57
62,80,7,12,17,22,30,45,51,58,59,75,52,59
62,81,7,12,18,23,33,48,54,62,60,77,50,62
62,82,8,14,19,25,33,45,51,58,58,82,56,59
62,83,9,16,21,26,34,46,53,58,59,86,56,60
62,84,3,10,15,23,31,40,46,54,55,76,48,54
62,85,5,11,16,24,33,47,53,60,62,81,54,60
62,86,4,10,16,24,32,46,52,60,61,81,54,60
62,87,7,15,19,23,28,39,42,47,55,47,41,48
62,88,8,15,19,25,31,39,42,51,50,51,41,46
62,89,7,15,23,29,33,42,46,52,49,55,46,51
62,90,15,20,29,36,44,52,56,62,60,79,65,60
62,91,1,7,13,19,28,41,48,56,55,72,44,56
62,92,1,8,17,18,31,40,46,54,53,61,38,53
62,93,2,7,13,20,28,40,45,53,52,66,42,54
62,94,4,12,19,25,33,41,46,54,54,73,49,54
62,95,4,11,19,25,35,48,54,63,63,75,50,61
62,96,4,11,18,22,32,46,52,57,57,79,51,59
62,97,7,18,27,36,42,51,55,63,64,86,61,64
62,98,7,18,27,42,48,52,57,66,67,96,66,67
62,99,4,9,14,22,31,47,53,58,61,80,52,63
62,100,6,14,21,30,37,47,53,63,61,88,62,62
62,101,9,18,25,39,43,47,51,60,60,89,67,59
62,102,9,15,22,34,40,45,49,55,60,92,67,60
62,103,8,17,24,36,41,48,51,58,60,90,70,59
62,104,10,20,31,48,54,58,64,72,73,103,75,73
62,105,9,19,26,38,42,45,48,55,57,94,74,55
62,106,9,17,25,37,42,48,53,60,59,96,71,61
62,107,8,17,27,42,47,51,55,63,63,92,67,64
62,108,7,17,25,39,43,48,52,59,60,90,66,61
62,109,11,22,29,42,47,51,55,62,62,104,76,63
62,110,8,14,22,29,38,55,64,72,70,78,56,73
62,111,7,12,19,24,32,51,56,63,65,76,51,64
62,112,8,15,22,33,39,47,53,61,60,88,69,61
62,113,6,13,19,28,35,47,54,60,60,84,56,62
62,114,7,16,24,35,42,50,55,61,63,88,65,63
62,115,9,18,26,36,46,62,70,77,77,88,63,80
62,116,7,14,20,29,36,48,53,59,60,82,57,60
62,117,7,16,22,31,39,46,51,57,58,86,60,57
62,118,10,17,26,39,46,64,70,78,74,89,65,79
62,119,7,15,24,34,41,53,59,64,65,87,58,67
62,120,9,16,24,33,41,55,60,68,68,87,61,68
62,121,8,15,22,32,42,50,57,66,67,82,58,67
62,122,3,9,15,21,31,45,54,62,62,77,49,65
62,123,5,11,17,25,34,48,53,60,61,85,54,62
62,124,13,24,35,52,57,61,66,76,77,107,76,76
62,125,9,18,27,40,45,50,54,62,62,100,77,63
63,1,2,3,6,4,10,24,28,30,31,13,7,31
63,2,2,3,5,4,9,25,28,30,32,12,7,31
63,3,2,3,6,4,10,26,30,31,33,13,7,33
63,4,2,3,5,4,9,24,28,30,32,14,8,30
63,5,1,3,4,3,8,22,25,27,28,13,8,27
63,6,5,4,8,8,19,37,42,48,47,34,21,49
63,7,33,33,27,24,28,34,37,34,57,34,29,41
63,8,1,3,5,5,9,24,29,32,32,13,8,33
63,9,41,45,49,55,61,62,64,67,72,60,58,67
63,10,83,70,67,54,51,50,50,56,76,20,20,51
63,11,76,72,74,82,86,87,88,101,105,44,44,90
63,12,51,49,48,39,37,37,37,41,56,44,46,39
63,13,40,32,22,16,21,33,38,39,47,22,16,40
63,14,5,6,8,6,11,25,30,31,35,12,8,32
63,15,32,35,39,43,47,50,52,55,59,53,54,55
63,16,23,28,31,35,35,40,44,52,62,69,60,52
63,17,43,48,51,55,57,58,60,64,77,99,95,64
63,18,22,25,29,29,30,37,38,40,45,44,44,40
63,19,1,2,5,5,9,20,23,25,27,19,12,26
63,20,2,6,8,9,15,27,31,34,34,31,20,34
63,21,8,7,10,9,12,19,23,23,29,25,19,25
63,22,2,3,6,6,10,19,23,16,27,17,13,24
63,23,8,7,9,7,10,24,27,30,34,17,10,30
63,24,0,3,5,3,9,27,32,35,31,14,7,35
63,25,17,24,32,37,40,41,43,48,54,68,65,45
63,26,20,24,33,41,45,47,50,53,62,84,80,53
63,27,1,3,5,5,12,28,35,40,44,19,11,38
63,28,0,2,5,4,9,25,29,33,30,15,8,32
63,29,1,3,6,5,11,25,29,31,32,20,12,31
63,30,1,3,6,6,12,26,29,33,32,23,13,33
63,31,0,2,4,3,9,26,30,34,35,15,8,33
63,32,0,2,4,3,9,23,27,30,30,14,8,29
63,33,0,3,6,6,12,26,29,32,32,22,12,33
63,34,1,3,6,6,14,28,33,37,37,23,13,37
63,35,0,2,5,5,12,30,35,37,38,23,12,38
63,36,0,2,4,4,10,24,29,32,31,17,9,31
63,37,0,2,5,4,11,26,31,35,33,20,11,34
63,38,0,2,5,5,11,25,29,32,33,19,10,32
63,39,0,2,5,3,10,25,29,34,32,17,9,33
63,40,0,1,4,3,9,24,29,31,31,14,6,30
63,41,0,2,4,4,8,21,26,28,29,18,9,28
63,42,0,2,5,5,11,27,30,34,32,20,11,34
63,43,0,2,5,5,11,23,27,34,34,19,10,32
63,44,0,3,6,7,12,24,29,35,31,22,13,33
63,45,1,4,7,8,13,24,29,32,32,27,17,33
63,46,1,5,8,10,13,25,29,34,36,28,18,33
63,47,0,3,6,6,11,24,28,31,31,20,12,32
63,48,1,4,8,9,16,30,34,39,38,29,17,39
63,49,3,4,7,8,14,25,30,32,39,30,20,34
63,50,3,6,8,9,16,28,32,38,42,29,20,38
63,51,2,5,8,10,17,30,35,38,36,33,23,39
63,52,6,9,13,17,27,39,45,49,55,59,36,54
63,53,6,11,17,22,34,51,58,68,70,68,39,69
63,54,5,9,16,19,31,52,59,66,71,67,39,68
63,55,6,11,16,24,34,47,54,64,74,75,45,67
63,56,7,12,17,25,32,40,46,52,61,75,46,55
63,57,7,12,17,27,34,42,47,56,65,75,46,57
63,58,4,8,11,15,21,29,33,38,45,42,28,40
63,59,3,7,11,14,21,27,31,35,43,44,30,38
63,60,2,6,10,11,17,26,29,34,38,35,23,34
63,61,3,4,7,9,14,23,27,30,39,28,18,30
63,62,7,12,17,27,34,44,51,59,62,75,48,61
63,63,7,10,16,20,32,57,66,78,80,76,46,78
63,64,8,11,18,24,32,46,52,61,61,68,42,60
63,65,6,9,14,18,29,41,47,54,62,64,42,55
63,66,7,12,17,26,33,44,50,57,60,76,47,60
63,67,7,13,18,23,33,45,51,58,64,75,48,61
63,68,10,14,19,26,35,44,50,55,60,84,57,59
63,69,7,12,17,24,32,42,48,54,55,73,51,56
63,70,9,17,23,34,40,52,57,64,66,85,62,66
63,71,8,13,18,24,33,48,55,63,62,85,56,63
63,72,8,13,19,26,33,44,51,58,59,76,50,60
63,73,9,16,22,28,35,45,50,58,58,81,55,58
63,74,8,14,20,25,34,46,50,57,59,77,54,58
63,75,7,12,17,23,32,47,51,58,59,78,50,58
63,76,6,13,18,25,31,44,49,56,57,77,51,58
63,77,6,11,16,19,30,51,58,66,65,75,47,66
63,78,8,15,20,28,35,46,52,59,59,84,55,60
63,79,11,16,22,28,37,49,55,62,62,79,55,62
63,80,7,13,18,23,31,43,49,57,58,81,58,57
63,81,6,12,16,22,30,43,48,55,54,75,50,56
63,82,7,14,19,26,31,44,50,58,59,75,49,59
63,83,6,11,16,19,29,43,49,57,58,77,52,57
63,84,6,12,18,25,33,43,49,56,53,77,56,56
63,85,7,14,21,32,41,52,57,66,71,88,58,65
63,86,4,11,17,25,32,46,53,60,61,83,56,61
63,87,5,11,18,25,34,49,56,63,63,84,55,65
63,88,10,20,29,41,46,51,57,66,64,92,70,66
63,89,5,13,20,29,35,42,48,56,54,79,65,54
63,90,9,21,33,47,53,64,69,78,79,95,67,77
63,91,8,16,23,34,40,55,63,72,68,92,64,74
63,92,3,10,15,22,31,42,48,55,54,81,48,56
63,93,3,11,17,24,32,44,50,59,55,78,49,58
63,94,11,16,23,28,34,43,47,50,54,63,51,52
63,95,7,18,26,36,40,50,54,61,62,77,55,62
63,96,5,11,17,24,30,47,52,59,58,72,52,58
63,97,6,15,23,37,45,51,57,64,65,92,62,66
63,98,13,25,36,53,61,65,69,78,78,94,68,78
63,99,5,12,18,26,34,42,48,57,56,88,58,57
63,100,5,10,16,24,37,46,51,60,60,81,55,61
63,101,8,16,23,38,44,51,57,63,65,95,70,64
63,102,6,10,16,23,30,42,48,54,56,77,52,56
63,103,7,15,21,30,37,44,49,55,55,85,62,56
63,104,9,18,26,38,45,50,55,62,64,94,71,63
63,105,9,20,30,47,54,58,63,70,71,99,68,72
63,106,7,14,20,33,38,45,50,58,60,88,64,60
63,107,9,19,28,43,49,52,58,62,66,94,66,68
63,108,10,19,28,42,48,52,57,63,64,96,69,64
63,109,8,19,29,46,51,56,61,70,71,96,67,71
63,110,14,25,35,52,57,63,68,76,76,94,69,76
63,111,9,18,26,38,42,49,53,59,60,95,73,60
63,112,8,15,22,34,39,42,46,53,57,91,71,53
63,113,8,18,25,35,47,55,60,65,67,83,58,67
63,114,7,14,20,31,36,43,48,54,59,87,66,56
63,115,10,18,27,39,51,67,75,83,85,87,57,86
63,116,11,19,29,43,53,70,78,88,89,86,55,89
63,117,7,13,19,28,35,47,54,61,61,89,58,63
63,118,7,15,22,31,38,51,57,64,68,83,62,64
63,119,7,14,22,32,41,47,53,60,62,86,60,62
63,120,8,18,26,38,44,52,58,65,66,90,63,66
63,121,4,9,16,20,29,50,57,65,65,79,57,65
63,122,8,15,22,33,41,53,60,66,69,90,64,69
63,123,4,10,17,24,33,49,56,64,67,87,58,67
63,124,12,24,35,51,57,63,68,76,77,109,80,78
63,125,8,17,25,36,43,50,54,62,62,95,71,63
64,1,3,5,6,4,9,22,25,29,25,11,7,28
64,2,3,3,5,4,10,25,30,32,34,15,8,32
64,3,4,3,5,3,9,22,27,28,31,12,6,29
64,4,2,4,5,5,10,22,26,27,30,16,9,30
64,5,2,3,5,3,12,26,31,34,34,19,11,34
64,6,1,3,5,3,9,25,30,31,33,15,8,33
64,7,19,26,30,34,35,42,45,52,53,72,63,50
64,8,3,5,8,9,19,35,42,49,48,30,19,50
64,9,14,12,14,17,24,36,42,49,53,30,20,48
64,10,72,52,51,48,48,50,52,53,75,38,37,53
64,11,76,76,80,86,95,99,103,109,121,67,56,113
64,12,80,85,93,99,108,104,106,112,126,70,65,115
64,13,49,42,38,37,38,42,42,49,50,33,29,43
64,14,2,3,5,4,8,21,25,26,27,10,6,27
64,15,5,5,8,7,16,34,41,44,46,28,18,44
64,16,16,16,14,15,23,40,43,44,45,28,20,49
64,17,33,40,46,52,54,55,57,62,68,91,89,62
64,18,16,27,30,33,33,36,38,43,40,57,56,43
64,19,4,5,5,4,8,17,21,23,27,16,11,23
64,20,15,15,14,13,16,22,26,28,34,29,24,28
64,21,30,23,19,16,20,22,22,21,60,37,32,25
64,22,34,34,37,40,42,43,46,50,64,73,74,52
64,23,19,22,26,29,35,40,42,45,49,60,58,47
64,24,4,7,9,9,11,22,26,31,32,20,14,29
64,25,0,2,4,3,8,20,24,27,29,14,8,26
64,26,16,23,32,41,43,46,49,56,60,76,71,54
64,27,10,14,20,29,37,44,49,54,63,74,49,54
64,28,0,2,4,3,8,23,28,30,32,13,7,31
64,29,0,3,5,4,9,24,28,31,32,15,8,30
64,30,0,2,4,2,9,26,30,32,34,11,6,33
64,31,0,2,6,4,12,29,33,35,36,18,9,36
64,32,1,4,7,8,15,30,35,39,37,26,15,39
64,33,0,3,6,6,13,28,33,34,34,24,13,36
64,34,1,5,9,10,16,28,33,39,36,32,21,38
64,35,0,2,4,3,10,28,33,37,35,15,7,36
64,36,0,2,4,3,8,24,30,34,33,15,8,33
64,37,0,2,5,4,11,27,32,36,34,17,9,35
64,38,0,2,5,4,11,32,37,40,38,17,8,40
64,39,0,1,4,3,9,26,33,35,36,14,7,36
64,40,0,1,3,3,7,23,29,31,33,10,5,31
64,41,0,1,4,3,8,21,26,29,30,13,7,28
64,42,0,1,3,2,6,21,25,28,29,10,4,28
64,43,0,2,5,5,10,26,31,34,34,18,10,34
64,44,0,3,6,7,12,23,27,31,34,25,14,32
64,45,0,3,5,4,10,24,28,31,31,18,11,30
64,46,1,5,8,10,14,26,31,34,35,27,19,36
64,47,0,5,8,9,12,24,28,35,32,23,14,33
64,48,1,5,8,9,12,25,30,34,35,24,14,35
64,49,2,4,6,7,13,26,30,33,35,21,13,36
64,50,2,6,9,10,13,26,32,35,37,24,18,36
64,51,6,11,16,22,29,37,42,49,48,62,40,51
64,52,3,6,9,12,16,28,33,37,39,37,23,37
64,53,3,9,14,20,29,40,47,52,58,59,35,56
64,54,5,8,15,20,28,58,65,75,78,56,35,77
64,55,8,13,18,28,35,48,56,63,72,78,51,64
64,56,7,12,17,26,35,44,50,57,66,76,47,61
64,57,7,11,17,23,34,42,48,57,61,74,45,57
64,58,6,11,16,23,31,41,47,55,65,70,43,57
64,59,3,6,8,11,18,25,29,31,40,32,21,35
64,60,1,4,6,8,12,20,24,27,32,26,18,26
64,61,7,11,16,22,32,50,57,65,70,77,50,67
64,62,3,5,7,8,12,22,26,29,40,26,17,30
64,63,5,8,13,18,25,33,38,43,47,44,31,44
64,64,8,13,19,27,35,49,56,60,68,74,51,66
64,65,7,12,17,26,34,46,53,61,65,76,48,62
64,66,7,11,17,21,32,46,52,59,63,70,43,61
64,67,7,12,17,23,32,40,46,51,54,58,39,55
64,68,12,14,20,25,32,40,44,50,51,61,46,51
64,69,8,14,19,24,33,43,47,53,54,61,43,54
64,70,10,16,24,30,37,49,53,60,62,82,57,62
64,71,8,13,18,24,33,46,52,60,60,73,50,63
64,72,9,16,23,34,39,44,51,58,58,84,60,58
64,73,10,15,20,28,34,44,49,56,56,80,58,57
64,74,11,16,21,28,35,44,49,57,59,86,63,58
64,75,7,14,19,27,34,44,49,59,57,82,55,56
64,76,8,15,21,29,35,44,49,57,55,79,56,57
64,77,6,11,16,22,30,41,47,55,54,76,49,55
64,78,5,12,18,24,31,44,51,59,58,78,50,59
64,79,8,13,18,22,32,47,53,59,61,73,51,59
64,80,7,13,17,23,29,41,46,53,54,79,54,54
64,81,8,13,18,24,30,43,48,55,54,77,54,55
64,82,12,21,28,33,42,53,56,64,60,79,56,62
64,83,6,10,15,23,28,36,41,49,53,58,38,50
64,84,6,12,19,26,34,48,53,62,63,81,54,62
64,85,2,8,14,19,29,46,52,60,60,67,42,61
64,86,6,14,19,29,35,42,48,57,57,86,54,57
64,87,3,10,17,25,32,41,46,54,57,79,54,54
64,88,4,11,17,24,32,46,53,61,60,78,50,62
64,89,3,10,17,22,29,50,58,65,65,80,58,65
64,90,12,22,32,45,51,56,60,67,70,91,68,67
64,91,2,9,15,22,28,42,49,57,56,80,51,57
64,92,6,15,22,29,38,50,56,65,64,90,60,65
64,93,4,11,17,24,32,49,56,66,64,80,54,65
64,94,7,14,22,31,39,50,56,62,63,81,55,62
64,95,1,7,13,18,27,42,48,56,58,61,37,57
64,96,4,10,16,22,31,45,52,57,60,66,47,60
64,97,5,14,20,28,37,52,57,65,68,86,58,67
64,98,16,29,41,61,64,68,72,84,77,96,65,80
64,99,16,29,40,61,73,80,85,90,91,98,66,93
64,100,7,18,26,39,44,47,51,59,58,90,67,60
64,101,10,18,26,37,42,49,54,61,61,92,66,62
64,102,7,13,19,27,34,44,50,57,57,87,64,58
64,103,7,15,21,30,36,44,49,55,55,86,64,57
64,104,5,12,20,30,38,48,53,60,57,82,57,61
64,105,8,16,25,38,43,49,54,63,61,91,65,62
64,106,12,24,34,50,57,62,66,73,75,96,71,74
64,107,10,18,26,40,46,51,56,63,63,91,65,64
64,108,10,19,26,40,45,48,52,59,61,91,70,60
64,109,9,20,30,48,54,58,64,70,69,97,70,72
64,110,10,21,30,45,50,55,60,68,68,99,70,69
64,111,8,16,24,37,42,47,51,58,59,92,68,59
64,112,9,18,26,39,43,47,52,58,58,97,77,60
64,113,8,16,23,34,40,47,51,57,58,89,69,59
64,114,7,14,20,29,35,43,48,56,55,86,68,56
64,115,7,13,19,28,32,36,40,46,47,85,70,47
64,116,7,15,20,31,35,40,46,52,53,88,71,56
64,117,10,19,27,39,47,59,66,72,74,90,62,74
64,118,10,19,29,39,45,58,63,71,70,96,67,72
64,119,7,13,19,27,33,40,45,50,52,81,64,53
64,120,5,11,18,25,33,51,57,64,65,76,54,66
64,121,5,11,18,24,34,47,54,61,62,75,55,62
64,122,7,14,22,35,40,48,54,61,62,86,64,63
64,123,8,15,23,32,41,50,55,61,61,90,65,62
64,124,13,24,35,51,59,64,70,76,79,107,77,78
64,125,12,21,32,46,56,67,73,82,80,95,68,83
65,1,4,5,6,5,8,16,18,20,20,12,7,20
65,2,2,4,5,3,8,20,23,26,25,11,6,26
65,3,4,5,6,3,5,12,13,13,18,7,5,15
65,4,2,3,4,3,8,21,25,27,29,12,7,28
65,5,2,3,5,4,10,24,28,32,33,15,8,32
65,6,1,3,5,4,10,24,28,31,32,14,8,31
65,7,8,9,14,16,22,35,38,41,45,41,29,42
65,8,20,22,20,23,26,38,44,51,47,34,24,49
65,9,12,16,18,18,24,35,40,43,46,22,17,46
65,10,67,71,69,69,68,69,68,71,82,41,40,70
65,11,10,10,13,13,17,34,40,45,52,21,15,45
65,12,67,72,78,85,91,93,96,101,120,100,87,105
65,13,28,36,42,46,50,51,54,59,60,73,72,60
65,14,3,4,6,7,12,26,32,37,40,18,11,36
65,15,2,3,5,4,9,24,28,29,30,12,7,30
65,16,2,4,5,4,9,24,28,31,33,12,6,31
65,17,2,3,5,3,8,21,24,24,29,12,7,25
65,18,4,4,5,4,10,27,32,33,35,17,11,35
65,19,30,30,24,19,21,22,25,23,38,26,24,25
65,20,25,25,22,16,15,16,17,15,17,17,16,16
65,21,23,32,34,36,36,38,39,42,50,62,64,42
65,22,29,31,36,39,42,42,42,44,58,57,55,45
65,23,21,26,35,42,45,46,47,50,53,67,67,50
65,24,1,3,5,4,9,24,29,32,33,18,10,31
65,25,6,5,8,8,11,25,30,34,38,22,15,33
65,26,19,24,29,35,38,41,44,48,53,65,59,48
65,27,2,9,11,14,20,25,29,36,44,35,27,31
65,28,0,2,4,3,9,25,31,33,36,13,6,35
65,29,1,4,7,8,13,26,31,33,35,24,14,34
65,30,7,9,13,15,21,28,32,34,36,41,30,35
65,31,0,2,5,4,9,25,29,32,32,15,8,32
65,32,2,5,8,9,15,30,36,38,39,30,18,39
65,33,0,3,6,6,12,27,31,34,34,21,11,35
65,34,0,2,5,3,10,27,32,36,36,16,8,35
65,35,0,3,6,6,12,26,31,34,35,21,11,34
65,36,0,2,5,5,11,25,30,32,34,22,12,32
65,37,0,2,5,4,10,29,33,36,36,15,7,36
65,38,0,2,5,5,12,29,33,37,40,23,12,38
65,39,0,3,5,5,12,26,30,33,34,21,11,34
65,40,0,3,6,6,12,28,33,36,37,19,10,36
65,41,0,1,4,2,8,23,27,28,31,15,8,30
65,42,0,2,5,5,11,24,29,32,32,18,9,31
65,43,0,2,4,4,9,23,28,31,33,15,8,30
65,44,0,5,8,10,16,28,32,38,40,33,20,39
65,45,0,3,6,6,10,24,28,31,31,17,10,31
65,46,3,7,11,14,20,31,36,44,45,45,28,44
65,47,0,4,8,9,14,28,33,40,35,29,18,37
65,48,2,5,8,9,14,25,30,34,38,27,17,34
65,49,2,5,8,9,14,24,29,32,36,25,18,33
65,50,0,3,5,5,10,25,31,32,32,18,10,34
65,51,1,3,5,4,9,23,28,31,31,16,9,31
65,52,4,6,10,13,19,32,37,42,44,42,27,43
65,53,2,6,9,10,16,29,34,37,36,28,18,39
65,54,5,11,17,23,34,50,58,68,71,71,42,68
65,55,5,10,17,22,32,48,56,67,77,69,43,69
65,56,5,9,15,21,32,52,60,68,75,67,38,70
65,57,6,11,18,23,35,47,54,65,70,76,45,65
